intern_id,department,attendance_rate,task_completion_rate,avg_feedback_score,hours_per_week,final_assessment_score,interaction_level,performance_label
"""INT10072",Tech,100.0,65.00420776685091,3.79,37.91986942527831,71.4072517306524,Low,0
"""INT10073",HR,82.52392852082154,90.51895887557671,2.33,36.848003210719966,66.08975647505503,Medium,0
"""INT10074",Marketing,87.7219925975379,100.0,4.35,34.58819897908919,80.95802392640445,Medium,1
"""INT10075",Tech,71.59615814903684,100.0,3.32,36.59222778246319,60.98414610788287,High,0
"""INT10076",Finance,82.85593315251242,88.62912400043408,2.01,30.232820042896904,61.89066270191543,Medium,0
"""INT10077",Design,78.99618609487663,91.48959362231842,3.24,37.83431505093968,82.25986489468164,Low,0
"""INT10078",HR,92.42890329541174,74.16217878325958,3.55,27.841477590435005,97.16838603241156,Medium,0
"""INT10079",Tech,75.69688428854334,66.24143126251866,2.21,36.27484790508068,57.97554129268639,Medium,0
"""INT10080",Marketing,100.0,78.96938649943156,2.45,37.95762916353159,66.21118522463249,High,0
"""INT10081",Design,84.34571905577812,100.0,4.98,35.5242426455425,78.51579122920693,Medium,1
"""INT10082",Design,76.3058456844739,72.03504725662081,4.61,35.03243406774335,68.36912723468178,Low,0
"""INT10083",Tech,85.32158619565182,86.51619725651224,2.4,29.705932116160472,52.43748771817093,Medium,0
"""INT10084",Marketing,92.36775408903168,85.66643870301723,3.74,34.78073435967496,64.74127477647377,Medium,0
"""INT10085",HR,90.20401762735358,74.38520121118671,3.14,44.91165918924486,80.8755426683875,Medium,0
"""INT10086",Tech,86.56573748996736,100.0,3.63,34.6606285732862,71.63890035067652,Low,1
"""INT10087",HR,93.77631471260268,100.0,3.41,33.61838810585053,79.40391994840456,Medium,0
"""INT10088",Design,93.1649034257593,100.0,2.14,26.918776977755265,58.63028726093226,High,0
"""INT10089",HR,93.21482439171636,68.02391513868565,2.95,36.82660037610835,79.03233225407419,High,0
"""INT10090",Marketing,82.24329249508285,86.10645844397018,2.38,37.18754256418176,49.85924781402957,High,0
"""INT10091",Finance,82.17374720451988,81.3283829311517,3.47,32.62065054043293,84.37650724257284,High,0
"""INT10092",Marketing,82.92656173464005,69.70379615533578,4.72,33.77661740749277,91.41375242619024,Medium,0
"""INT10093",HR,80.05935714139646,70.00719073594419,4.99,28.35299432742724,58.281789163632006,Medium,0
"""INT10094",Tech,86.0567472528084,82.50238357196443,4.83,35.61653531458001,68.13697728690934,Medium,0
"""INT10095",Design,84.94377415573739,72.99609611024118,4.96,37.48617246784519,57.211041651141805,High,0
"""INT10096",Finance,100.0,65.30516295921629,2.05,23.711581917973422,76.10166045703755,Low,0
"""INT10097",Tech,79.95184634901302,81.85375393413767,4.19,34.81610976841262,76.83459450805792,Medium,0
"""INT10098",Tech,75.13292314285758,63.405873100919024,2.82,43.65181480786009,58.94422045452423,Low,0
"""INT10099",Marketing,91.45734947084271,73.00466632571498,4.6,35.75273516781845,68.05261264491136,Medium,0
"""INT10100",HR,85.7152204427778,85.42641661642577,4.44,37.45938028922417,87.91928742225012,High,1
"""INT10101",Marketing,78.13655713351024,77.97358100625031,3.27,40.29348757722418,81.67658700111618,High,0
"""INT10102",HR,92.82115604976386,76.13869133466089,3.42,37.84307560688944,77.34689569114582,High,0
"""INT10103",Marketing,82.21008099711342,100.0,2.8,33.20616266759302,88.17144085732355,Low,0
"""INT10104",Tech,100.0,100.0,2.87,26.90331996168444,96.66554242222176,High,0
"""INT10105",Design,75.49855093143533,81.23685544846377,4.94,48.51416559581391,76.6571391159894,Medium,0
"""INT10106",HR,79.1917935317223,64.78524228531182,4.67,38.72966834343304,78.68611094093234,High,0
"""INT10107",Finance,86.2766134984345,92.16139039633504,2.58,39.22040815345649,71.60600035469163,Medium,0
"""INT10108",Finance,98.57784552058072,100.0,2.83,40.20190527093164,77.0459494743956,Medium,0
"""INT10109",Tech,77.86498225002805,100.0,2.33,40.59569152755631,66.53798089430887,Medium,0
"""INT10110",Marketing,88.76505680977426,60.498186690649554,4.97,38.97738261209058,54.77006330395236,Low,0
"""INT10111",Marketing,73.36032138608807,77.03538516592168,4.72,35.143585660387856,84.58540044308202,High,0
"""INT10112",Tech,94.16724864315836,69.00524985110941,3.66,33.40146058956797,83.36955379730587,Medium,0
"""INT10113",Finance,78.48176321335423,66.10891958464283,4.08,38.66045590148917,75.84149270461467,Low,0
"""INT10114",Finance,91.18772739584809,97.02566566662544,4.24,35.72566665464352,76.51662476303017,Low,1
"""INT10115",Marketing,91.70405489059452,96.70948732446374,2.61,35.56533330042215,66.64435094838288,Medium,0
"""INT10116",HR,66.84068003980177,100.0,4.8,39.92748802331496,89.43428813137592,Low,0
"""INT10117",Design,87.0932685149187,90.17523545197126,3.58,45.48413849728696,60.42181083149136,Medium,0
"""INT10118",HR,79.94311606891549,79.32831164667674,2.28,30.294395063925617,91.90529227212332,Medium,0
"""INT10119",Finance,89.98510804201182,82.81837699611684,3.19,37.40052444417644,82.00834444606377,Medium,0
"""INT10120",HR,76.25939517600284,66.41627755329884,3.8,29.97030134707443,78.5047245606404,Low,0
"""INT10121",Design,79.18568296282857,100.0,3.06,35.976980878742644,79.2140498753467,Medium,0
"""INT10122",HR,96.9846517338522,68.88192448042749,4.1,26.594090937672465,87.1615791650147,Medium,0
"""INT10123",HR,96.21076368449012,73.87087679173976,4.65,31.51366261423017,68.25821908330069,Low,0
"""INT10124",HR,75.05894265769177,75.44459605840524,4.32,35.10285751046491,84.4302772143653,Medium,0
"""INT10125",HR,100.0,33.9351658065844,3.93,40.348997043861296,70.2092938521815,Medium,0
"""INT10126",Tech,59.17940829236532,93.0134322751996,3.54,27.59820536778249,80.58124102253778,Low,0
"""INT10127",Finance,87.14578926242149,65.78395132448274,2.76,37.167401402737895,56.11283314840227,High,0
"""INT10128",Design,72.1554913771738,90.34235295111984,3.36,34.821338455524646,66.9020098366964,High,0
"""INT10129",Finance,88.7137909761739,73.2715996738794,2.88,42.3180983089567,96.05268404293363,Medium,0
"""INT10130",Tech,82.38356447099301,73.13871823225966,4.8,32.97836508042166,90.98159954692122,Medium,0
"""INT10131",Tech,74.82360748166221,63.34143177239298,4.72,37.17095575875389,94.7866404765481,High,0
"""INT10132",Tech,77.62594654419824,100.0,2.47,34.2194547484992,88.68858515880429,Medium,0
"""INT10133",Tech,77.1337002844575,100.0,4.47,30.115833031735093,67.39019530395048,High,0
"""INT10134",HR,85.76384407588947,94.99833068978413,4.11,32.13917714809241,68.88454787494715,High,0
"""INT10135",Finance,94.74725600905728,83.9766725120187,4.93,31.21709193715414,86.87106638451594,Low,1
"""INT10136",Marketing,100.0,82.0357760703943,3.39,26.27119438836717,87.95993133860654,High,0
"""INT10137",Design,83.29105801833136,96.2988906405927,4.17,42.731443442912834,91.63254981871113,Medium,1
"""INT10138",Tech,87.98814224908146,78.11464069606072,3.55,33.2081916328476,77.31883342364952,Medium,1
"""INT10139",Finance,96.86215734402434,99.76482276240552,2.21,37.38926114915963,74.22224597048489,Medium,0
"""INT10140",Tech,80.51063549970918,65.5605555804003,2.14,29.46814488907132,89.35520447870908,Low,0
"""INT10141",Tech,77.16915275165066,94.72373498895882,2.37,35.23174810859294,56.6689945185519,Medium,0
"""INT10142",Tech,100.0,99.276392356212,2.89,37.53248268531275,72.97330954335786,Low,0
"""INT10143",Tech,83.20232365671754,63.52830316683763,2.78,35.43535649912841,71.9082074701369,Medium,0
"""INT10144",Tech,87.17336847682546,67.41456446140812,4.18,30.84932633184172,72.04876732925803,Low,0
"""INT10145",Design,68.961330452026,79.33293380314333,4.15,39.04449006841468,90.90193476085602,High,0
"""INT10146",Finance,79.76187395490979,86.34683551027732,4.91,24.75801065108267,82.42617517103213,Low,0
"""INT10147",Tech,100.0,70.73607528570251,2.93,27.11752220530382,76.4827646943446,High,0
"""INT10148",Tech,89.62806459181854,81.38295374881596,4.82,34.4199627137057,56.68427126008646,High,0
"""INT10149",Tech,84.71318341362687,49.006780534851714,3.84,23.021732965140416,61.39010243749414,Low,0
"""INT10150",Tech,98.93715564418126,91.47488518405112,3.49,31.075536492376408,84.69278454904259,Medium,0
"""INT10151",HR,68.5490274586022,92.18052600342064,4.0,32.64318129239454,78.05218518670267,High,0
"""INT10152",HR,80.85250683291152,100.0,4.11,42.604620525514406,89.73931163322163,High,1
"""INT10153",Marketing,100.0,88.6066065864203,2.52,31.69963809256146,66.4598086966097,Low,0
"""INT10154",Tech,84.50031209189467,74.44897021640337,4.26,32.38900284187502,75.51527891804201,Low,0
"""INT10155",Marketing,84.43113850457439,64.78508167036672,4.18,25.75303778009732,72.9876427793223,Low,0
"""INT10156",Design,96.79145716235676,67.80291527384676,4.99,35.38096227760323,85.62157590060268,Medium,0
"""INT10157",Marketing,97.48655753889638,78.66769025861196,4.74,35.04961485096694,99.73646000346878,Low,1
"""INT10158",Finance,71.98453616814655,67.29743781803393,4.05,29.536520697169564,68.24929981066099,Medium,0
"""INT10159",HR,89.27966673356474,68.47367369385135,4.14,39.56921193281152,50.56591268806688,Medium,0
"""INT10160",HR,100.0,79.43339645848235,4.84,39.24344294029002,80.84734257416983,Medium,1
"""INT10161",Tech,78.56915867545644,55.8259303328715,4.9,32.20347615660048,79.97110592745435,High,0
"""INT10162",Tech,81.27569146962603,65.13854940576566,4.48,25.37558403814007,53.20501596504079,High,0
"""INT10163",Design,85.2881871352836,83.27651742586526,4.3,29.639097629993977,63.15772510004417,Low,0
"""INT10164",Design,91.94344894407132,83.99749800916712,2.33,42.67207419202954,69.72691618236843,High,0
"""INT10165",Finance,70.72334989532402,92.97324548295258,4.49,35.696343330259936,88.73045407442592,Medium,0
"""INT10166",Tech,53.87472559907581,82.32422841240252,2.76,31.169607688998376,62.63349180320128,High,0
"""INT10167",Tech,87.15493467986182,80.46387231010097,3.69,41.83115572683598,71.78451380583796,Medium,1
"""INT10168",Design,96.65877811457278,89.55546590905593,3.22,34.07371015858439,51.37415175656348,Medium,0
"""INT10169",Design,81.88040686883814,82.85452684802544,3.04,35.066786312123774,80.846721377049,High,0
"""INT10170",Design,78.8960016645931,65.41841440925047,2.93,46.954145376429885,60.09234023470548,Medium,0
"""INT10171",HR,83.33033577651287,68.0066720301688,4.57,39.60575729000748,100.0,Low,0
"""INT10172",Marketing,100.0,100.0,4.31,33.572438426259474,64.79575694021344,Low,0
"""INT10173",Marketing,78.35438592535203,100.0,3.57,36.84966003524272,86.39394997894115,High,0
"""INT10174",Tech,90.70282304420336,91.04150833761447,3.99,37.75488440147465,81.43320427600526,High,1
"""INT10175",HR,73.4642900289819,64.87379164913494,4.95,39.10764059192812,64.60338821468169,High,0
"""INT10176",Design,73.94294524580401,100.0,3.19,29.81699805395348,88.32045165868841,High,0
"""INT10177",Tech,93.45043067310492,73.54646996991124,3.65,43.14809741500396,50.73284219133327,High,0
"""INT10178",HR,100.0,86.37361448801589,3.6,42.12162326787088,74.69449001174831,Medium,1
"""INT10179",Finance,93.8900211562309,79.69396839310933,4.81,30.35532462921761,83.47154031929776,Low,1
"""INT10180",HR,64.46170559836423,82.78971674742063,3.05,34.92784805606072,72.1051022155273,Medium,0
"""INT10181",Tech,80.80055760431301,73.3957642492968,4.96,35.373713288193294,61.27097561273301,Medium,0
"""INT10182",Marketing,87.38916867099627,99.4682668093596,2.91,35.801637572274565,93.95667528412712,Medium,0
"""INT10183",Design,85.59574110980516,77.23325489970348,2.33,38.87734693063623,73.4698708497772,High,0
"""INT10184",Finance,65.80324499661708,89.19046575536129,2.57,33.34076956321275,68.33842698235583,Low,0
"""INT10185",HR,72.02804424566719,88.86614353130173,3.28,37.16001069197744,61.737105599394354,Low,0
"""INT10186",Tech,76.98239548981101,78.34355718896353,3.95,38.16538181029436,76.14805593621611,Medium,0
"""INT10187",Tech,84.32395875649155,57.42930090460408,3.55,37.47822278339874,72.44233117325463,Medium,0
"""INT10188",Design,65.65956078252381,67.58877178871275,3.13,37.3783115457438,71.52283605598048,Medium,0
"""INT10189",Tech,91.00225041745438,90.67962410622395,3.69,37.77474579405849,94.81359196186288,Medium,1
"""INT10190",Tech,84.0701759265405,84.6112479377338,4.52,36.075071135812,94.59567503535176,Medium,1
"""INT10191",Design,74.56796598810912,67.77453103783739,4.52,25.409953575949583,78.00183610536946,Low,0
"""INT10192",Finance,86.93586995065698,80.65554789042208,4.18,29.92994876917326,83.24985532812431,High,1
"""INT10193",Marketing,70.5997744214982,83.14481398743058,4.86,28.533206678123012,57.12990632978138,High,0
"""INT10194",Marketing,84.47914238353883,88.74143524257069,3.77,29.62984867293163,76.09530713571792,High,1
"""INT10195",HR,66.99282511628485,100.0,2.02,30.05274101221427,78.21669424205756,High,0
"""INT10196",Finance,68.45215048204764,45.75689202320586,2.87,40.18260116612529,72.3953717153354,High,0
"""INT10197",HR,80.45953601840316,98.1604526006458,2.98,41.6711214356432,69.76081513069255,Medium,0
"""INT10198",Marketing,77.83733058110933,83.25780960920726,3.64,38.21594912031454,65.5286413016707,High,0
"""INT10199",Design,88.84288680665827,64.54598064227208,4.71,30.03405633656831,75.42392359273083,Medium,0
"""INT10200",Tech,84.81343206222374,82.4732895020541,4.51,30.38868954972496,88.74005049423818,Medium,1
"""INT10201",Marketing,100.0,100.0,2.7,31.7700074174083,90.73207659605058,High,0
"""INT10202",Finance,82.34838227765958,100.0,3.56,31.337851959262053,74.99975482487889,Medium,1
"""INT10203",Marketing,52.00589554445034,64.68260366549698,3.98,41.60293441496741,87.79356341128378,Low,0
"""INT10204",Finance,64.65660964226615,67.2709839885421,4.96,28.21357193580524,63.80554949287062,High,0
"""INT10205",Finance,73.03873341319755,60.60505229921225,2.09,36.56945631693116,81.7641781523451,Medium,0
"""INT10206",Finance,100.0,83.49530242753389,3.39,28.63016907296721,73.64886468656937,Medium,0
"""INT10207",HR,84.63276862369224,84.23530554902163,4.96,37.48011725418114,66.81666916571837,High,0
"""INT10208",Design,96.08531577253017,94.8124164726782,4.93,33.08915078301767,100.0,Low,1
"""INT10209",Marketing,95.07209102997766,86.61970054556684,2.99,29.39023567403977,69.32381903859715,High,0
"""INT10210",Design,72.33092537941785,93.40245144835292,2.0,32.209587083263244,70.6191347614928,Medium,0
"""INT10211",Tech,67.06875215664074,59.19580067996848,3.76,37.50225116330592,69.48363532160722,High,0
"""INT10212",Marketing,91.42313362589567,100.0,4.6,26.860705698367983,79.15093455637526,Medium,1
"""INT10213",Design,62.79546248496098,99.45849005103445,2.97,31.86211885467309,91.18259285461797,Medium,0
"""INT10214",Design,94.77659136965106,72.06203511392827,4.8,34.06473008635434,61.1873027870432,Medium,0
"""INT10215",Tech,83.82944676914735,68.19166805539389,3.0,28.118670141870677,80.72172680652953,High,0
"""INT10216",Finance,91.16054235537102,91.19340743436848,3.83,30.23817664751432,79.17384516723581,Low,1
"""INT10217",Marketing,88.03442250291008,56.57567190149182,4.17,42.26395793934192,55.67433824116529,High,0
"""INT10218",Marketing,88.56828498657961,68.97188666216721,3.04,28.386228853650707,91.20867316277452,Medium,0
"""INT10219",Tech,86.04486541605688,64.58359623586401,3.06,32.32189835178719,78.22917131501984,High,0
"""INT10220",Finance,87.81601753962383,78.54755379552606,3.41,37.42235196717265,83.67490860009045,Medium,0
"""INT10221",Marketing,85.46085013540464,73.34042524205488,4.51,34.62519092826289,50.11755792289556,Medium,0
"""INT10222",Marketing,71.23526558908594,68.21876558099538,2.3,32.14349017788177,92.5722157681007,High,0
"""INT10223",Marketing,81.06141432830786,66.74498936601698,3.89,38.92325993455261,99.71819554475977,High,0
"""INT10224",Finance,100.0,70.41421921534362,4.03,24.61703064955797,73.19624418934075,Medium,0
"""INT10225",Tech,88.14115849377391,62.14852467369408,3.67,38.49833546559167,66.31945335486304,Medium,0
"""INT10226",Marketing,96.42449563001762,88.1400961458665,4.81,30.25196185572906,45.61261578798594,Medium,0
"""INT10227",Design,75.16856873733148,96.89237059466724,3.81,22.22040127088409,59.43275748009432,Low,0
"""INT10228",Finance,74.99447365265272,86.0230599186391,3.9,45.7778151664148,85.0411188642396,High,0
"""INT10229",HR,72.96547575375551,100.0,3.8,35.18692668535124,74.6093444098089,Medium,0
"""INT10230",Tech,71.68231009612107,67.39158996408672,4.17,38.843651513008446,56.79408934436412,Medium,0
"""INT10231",Design,68.77601503244098,68.77009068278126,2.41,40.37828322925571,93.30399534788124,High,0
"""INT10232",Marketing,87.33214560248348,86.63402783539412,4.68,30.37755811443365,66.970589709341,Medium,0
"""INT10233",HR,81.44181164661788,88.5835305003842,2.13,33.69933791598113,57.24802637804737,High,0
"""INT10234",Tech,93.75494883261722,80.2293799294371,3.92,34.82226539449223,75.53878190892188,Medium,1
"""INT10235",Finance,81.89603515044935,79.62770566630807,3.85,31.485881771741187,81.12247308374128,Medium,1
"""INT10236",HR,60.96760209018688,64.00793896803734,2.62,40.94136698166528,58.925357496302965,Low,0
"""INT10237",HR,89.43616800641388,40.09215506910093,2.12,41.657404549014814,71.39793233220688,Medium,0
"""INT10238",Design,64.6958642418388,88.36381108512022,2.42,34.35243915602809,93.46219260846368,Low,0
"""INT10239",Tech,87.14394347381685,94.72735659325087,2.82,37.49430345078841,58.74277537268404,High,0
"""INT10240",Design,77.28642464384109,73.45794659507288,4.65,39.27306352497844,79.20975053714093,Low,0
"""INT10241",Design,87.3251003365746,71.71819877617118,4.57,36.407747366888266,71.19586084435274,Medium,0
"""INT10242",Marketing,70.563814427329,70.11833461396643,2.19,32.11886142997123,81.437792015808,Medium,0
"""INT10243",Finance,92.78325524145508,74.37222406782007,2.87,22.58290995158596,62.42797339790957,High,0
"""INT10244",HR,85.37609446303738,95.09359335137567,4.67,35.47224898952232,77.80500010918198,Medium,1
"""INT10245",Tech,81.55796920976611,65.97888192137297,2.71,38.97573164740472,63.55808786505572,High,0
"""INT10246",Finance,68.05249475147141,89.68204287423507,4.99,30.28033082201862,50.987727535428505,Medium,0
"""INT10247",Finance,100.0,72.53409861448057,2.77,35.85813524067414,58.073748332023904,Medium,0
"""INT10248",Tech,75.93207284479067,50.08967969352143,4.22,37.22792312684231,72.38469517993839,Medium,0
"""INT10249",Finance,87.62940778761096,74.85070251273375,3.25,37.2553901538944,77.80641790117862,Low,0
"""INT10250",Marketing,75.51121055423825,100.0,2.41,35.62448347159136,89.52859690343092,High,0
"""INT10251",Finance,100.0,69.71937301823762,2.77,30.00322904397098,79.29804513463537,Medium,0
"""INT10252",Marketing,86.49421370692674,76.44179933950981,4.03,41.03008513417411,93.70393851574724,Low,1
"""INT10253",HR,78.85312207462577,80.12126896769551,3.01,34.775682510027345,72.58671936455671,High,0
"""INT10254",HR,91.05758797550044,82.96039377738386,3.81,32.31464769994957,81.62162594037889,High,1
"""INT10255",Design,92.50061797106724,100.0,2.62,26.790764307422645,63.22226448949469,Medium,0
"""INT10256",Marketing,88.94598935358265,68.10593879367637,3.35,37.02118469393053,78.77315091169613,Medium,0
"""INT10257",HR,81.7648255655761,80.15941974593804,3.54,47.28180282451283,70.5196094855601,Medium,1
"""INT10258",Finance,89.40507172603624,91.37970763390742,3.24,33.82293551522233,69.2075809158271,Medium,0
"""INT10259",Tech,83.44658445883991,69.28829350003878,2.59,32.5636466350776,75.85079846672163,High,0
"""INT10260",Tech,84.74706806890994,81.09638052445821,3.38,34.93704270810255,57.98356564489264,Medium,0
"""INT10261",Marketing,77.14588006677343,94.7317681302039,4.08,34.622541929602136,78.97334195231451,Low,0
"""INT10262",Design,70.36563843981855,72.20334097619661,4.89,33.16211220499771,83.45522108191055,Low,0
"""INT10263",Finance,90.63247000823834,77.40162735105162,4.37,45.37754186289794,66.55293222003954,Medium,0
"""INT10264",Marketing,91.06300183347096,62.72631233303802,2.48,35.22191659853871,77.19477131766877,Medium,0
"""INT10265",Tech,97.96638769919316,94.20377710602966,2.82,28.48488633303283,90.00182712906738,Low,0
"""INT10266",Marketing,85.48514662219559,82.37829825923166,2.24,29.111676833306294,84.05406157231518,Medium,0
"""INT10267",Finance,82.84266292229451,73.61893835676065,2.41,40.69614679888617,73.40036961722683,Medium,0
"""INT10268",HR,70.90187097322257,75.37504670073952,2.75,36.420481055047645,79.75383748790179,Low,0
"""INT10269",Finance,84.60476153835175,79.86467179139937,2.6,33.24203411824657,92.91171643258546,Low,0
"""INT10270",HR,88.60198136333216,85.01280398448357,2.64,32.82592473793308,78.04313395413722,High,0
"""INT10271",HR,66.80261360087826,70.20912330308573,2.69,38.4857472901,86.36391049921222,High,0
"""INT10272",HR,95.6902228919706,71.3886401061286,2.9,31.05394450311593,84.54897689625618,High,0
"""INT10273",Marketing,77.87962513792267,76.05007321096032,2.38,34.25195591754622,76.13921261113406,Medium,0
"""INT10274",Tech,83.03899717882867,82.26529829486466,2.83,38.6436935969819,90.48200516257774,High,0
"""INT10275",Marketing,90.97770650336476,100.0,4.07,31.28394631578264,62.85946799983276,Low,0
"""INT10276",Tech,84.92686819731951,67.95893947689719,2.71,41.359087513549234,80.13429731145877,Medium,0
"""INT10277",Finance,99.03361157373088,55.20534659073122,2.52,26.81201769101827,68.36543739242788,High,0
"""INT10278",Design,91.28806150784708,100.0,2.2,35.19086308634034,85.70710671499131,Low,0
"""INT10279",Finance,83.516678936988,66.83130374584606,3.5,35.38079488152127,74.78844375766148,Medium,0
"""INT10280",Marketing,53.79750453101542,100.0,4.53,24.38025225868877,86.45845906347532,High,0
"""INT10281",Marketing,94.96186671095305,98.65372580802185,2.18,31.28660449352513,84.18626229043267,High,0
"""INT10282",Tech,73.20442978316609,88.16450922246278,3.63,37.98277093205046,69.95565434653197,Low,0
"""INT10283",Marketing,93.51864925721767,98.23239002730628,3.95,31.396163188025184,81.44845210810654,Medium,1
"""INT10284",HR,89.90189274139816,52.52639605412399,3.78,33.677506642743744,80.48967885944244,Medium,0
"""INT10285",Marketing,83.01214018771468,59.714343878762286,4.63,32.96724075402364,72.54736187010101,High,0
"""INT10286",Tech,94.5329125430252,84.26169943025278,4.6,39.869477256087706,85.40082140171211,High,1
"""INT10287",Tech,90.21039757567112,74.19837204052573,2.17,36.71318282178015,73.68292051651355,Medium,0
"""INT10288",HR,88.2836239533353,68.22423887763095,3.08,32.74978620992587,65.64902451091776,High,0
"""INT10289",Tech,67.83672890322786,92.11955398873188,4.01,31.41635504836578,78.43713010319718,Medium,0
"""INT10290",Design,85.39848239515324,83.8625751786423,4.86,39.33122662250044,80.46306184653507,High,1
"""INT10291",Finance,72.57173941670175,95.73971771938751,4.41,35.7212904348378,40.0,Medium,0
"""INT10292",Marketing,74.04062220329598,74.42149909594481,2.53,40.03723699671531,100.0,High,0
"""INT10293",Design,81.3885756538817,79.75358640903536,2.84,38.0882918928672,100.0,Medium,0
"""INT10294",Marketing,99.63417447976724,100.0,4.29,20.0,64.9830007869599,Medium,0
"""INT10295",Design,88.65390784362143,60.74912034562498,3.41,40.36107696470341,82.38815483574606,Medium,0
"""INT10296",Marketing,89.31268441605056,78.70733514824691,3.64,35.62425990242321,62.18103826006413,High,0
"""INT10297",HR,92.7042677190632,66.88391655403285,3.83,36.230394512297536,55.05588204956787,Medium,0
"""INT10298",Tech,76.25319698660724,100.0,2.31,24.96943641088056,69.49452833199317,Low,0
"""INT10299",Tech,69.2359019219032,100.0,4.57,32.56398557378129,58.36594777865445,High,0
"""INT10300",HR,67.4601717925782,83.14803825657938,4.59,35.29132541468464,81.4095773365944,Medium,0
"""INT10301",Design,87.3107107448192,87.3897195428704,3.4,28.584476068510085,85.55076107844171,Medium,0
"""INT10302",Finance,94.866912199945,78.4443062151164,3.88,41.6361341806943,96.12690367344428,High,1
"""INT10303",Design,94.12749779913848,77.86486153780078,3.98,38.73242594464634,75.56844841909385,Medium,1
"""INT10304",Tech,76.68952151688902,81.25330377866024,2.57,32.992209907740275,85.35811799359081,Low,0
"""INT10305",Finance,98.55495532875008,59.76567793486052,2.34,44.06891860492516,79.67928709224127,Low,0
"""INT10306",Marketing,100.0,89.90441671519035,2.06,36.84906210189213,78.45549604707483,High,0
"""INT10307",Finance,91.0763175934814,65.21948983867894,4.74,41.86168541570107,63.01682207909172,Medium,0
"""INT10308",Design,99.87279627272902,74.69224709657335,3.04,30.92005299195227,72.12482618928922,Medium,0
"""INT10309",HR,93.73155604508378,80.49771561815595,2.26,37.39026752506872,70.59249195193912,Medium,0
"""INT10310",Marketing,82.70284406554885,68.56776338739806,3.4,41.712578065732494,82.08645766696152,Medium,0
"""INT10311",Design,78.35418184069533,88.96650947393742,2.23,40.92024639918521,49.71359724284005,High,0
"""INT10312",Marketing,68.86921846324189,72.8686331031799,2.26,40.04484424792193,87.62338532570676,High,0
"""INT10313",Finance,80.5523741866625,95.98345675896964,3.47,41.22163528488701,71.80540496081457,Medium,0
"""INT10314",Tech,82.63168541034428,66.93185955034073,3.53,42.63674113838503,67.00350177548164,Medium,0
"""INT10315",Design,82.85272606209492,77.49671139725477,3.74,23.46137657183766,79.1395783577621,Medium,1
"""INT10316",HR,83.87418535466053,63.92181513755943,3.97,32.86879731628812,74.72001546790358,Medium,0
"""INT10317",Finance,62.063027497724434,94.7371764015802,4.0,26.28812118941265,76.90471888472005,Medium,0
"""INT10318",Design,92.79029537979712,75.33627170950616,3.3,26.355993034632828,90.7014098632648,Medium,0
"""INT10319",HR,93.95086836064334,71.64314003480206,3.93,32.392973808104294,53.51475441994511,Medium,0
"""INT10320",Design,88.71031215986017,77.15068514064747,2.91,32.856486773855,58.31223183478384,High,0
"""INT10321",Finance,73.30654536234195,78.35722346048546,3.32,41.80360023852305,68.35502143806151,Low,0
"""INT10322",Design,88.66985756551027,86.07971954306747,3.18,29.04163317708871,91.77682715533452,Medium,0
"""INT10323",Marketing,85.22610023814555,88.08680258106348,2.99,35.89598752929987,84.48760645691121,High,0
"""INT10324",Finance,89.74482696250527,77.72623868353561,2.72,42.98707655955451,73.51766503638443,Low,0
"""INT10325",Design,100.0,79.41343945711641,2.24,34.23527554836963,82.263486703502,Medium,0
"""INT10326",Tech,83.21531005585551,33.3961097120122,3.52,44.75964054656098,85.07855937265126,High,0
"""INT10327",Design,86.81525496746647,73.21988490412934,3.61,25.62353920544537,81.21664534452246,Medium,0
"""INT10328",Marketing,76.35638497574249,100.0,3.01,30.753662448171735,88.00975957581059,High,0
"""INT10329",HR,94.21676319477568,86.73042800327833,4.93,42.71464693134557,77.10527450037,High,1
"""INT10330",HR,92.02736671609424,63.90296859990311,3.67,31.613964964489725,80.88177076713085,Medium,0
"""INT10331",HR,87.16560547138292,74.18723325637173,4.67,33.80077061391582,80.95109470384963,Low,0
"""INT10332",Tech,74.46869117094359,71.04950036241283,3.71,43.35682866724488,70.07702366170125,Medium,0
"""INT10333",Marketing,78.16696671152687,96.0516326448481,2.57,38.32209665582737,73.39220728314204,High,0
"""INT10334",Finance,66.68741362188265,94.52924765094754,4.92,26.778097653111864,81.10235167132437,High,0
"""INT10335",HR,78.04897337923472,68.28488590885968,4.66,38.08604166260123,63.28867333778254,Medium,0
"""INT10336",Marketing,92.09367394583413,80.14814093960031,3.41,31.466039046400702,66.3046803072486,High,0
"""INT10337",Design,88.9576180425807,62.99334715211275,2.73,32.53344597187935,71.86202252986809,High,0
"""INT10338",Tech,86.59687961210035,70.60077036390587,2.67,34.53313781887198,75.65062481360383,Low,0
"""INT10339",Marketing,99.8429909091832,71.15366780303277,4.42,32.10767001048932,74.7642146201117,Medium,0
"""INT10340",Marketing,88.04529749330123,69.46606613288537,2.21,37.44946567605184,74.79183155451578,High,0
"""INT10341",Finance,79.22845162443839,85.49306807355458,3.91,30.641751360251828,76.61580151217484,Medium,0
"""INT10342",Marketing,78.00064790733508,100.0,3.92,36.518647544722704,72.19081843711317,Medium,0
"""INT10343",Finance,82.68285033088588,79.09590092333086,2.55,38.7837695680996,66.80837832691184,High,0
